0,1.99,0.0,1.891,1.5566720000000003,1.1928842240000002,2.009095538176,1.43708,0.039167359999999984,1.5605495686400002,2.48637863129536,0.0,0.39320366623539194,1.09816736,0.83362611776,0.3184842440211202,2.059741816144016,2.730315518386061,2.260337053519064,0.82974854912,0.7023769916288,0.5478125175281005,0.6855489576213429,2.2892792373662734,3.11582559088636,0.61716085090304,0.0,0.0,0.0,0.7141091559940884,2.498430674425412,0.44879139391520767,0.3154427839808445,0.20983068491282889,0.12618590245096048,0.5380668558899631,1.992025712878033,
1,2.9701000000000004,0.0,2.83937540729536,2.609047335076166,2.262556565732323,3.0297724212967276,2.4584676886400003,1.0335129637011202,2.5572545904825765,3.5656851783363392,0.0,1.477434083581616,2.09835396370112,1.7937494448289493,1.406841270498524,3.1936011833419546,4.026272018026309,3.6035401460491663,1.7735767677854184,1.6117893172953686,1.430047864312568,1.8975455202730336,3.6451311782816163,4.523338515818569,1.4868706485648535,0.0,0.0,0.0,2.2049853364105707,4.008122289601069,1.2132607372750732,0.9833601751500651,0.7803677343315917,0.6030360542759108,1.9632595013854126,3.5260060895761276,
2,3.9403990000000007,0.0,3.7881791740727064,3.5715364246934214,3.2366430483721897,4.019954889164232,3.4265020925817713,1.99368863576924,3.510615913462036,4.52921065644523,0.0,2.476336220767232,3.059107894769239,2.7397557700106336,2.367810141843839,4.180148973731767,5.070146903630045,4.668524146596989,2.7179646950802354,2.5434310021468405,2.350385296309782,2.904234118180108,4.710886038440864,5.6116593549765,2.4070284269193873,0.0,0.0,0.0,3.346119397420317,5.132504136156506,2.083831984450244,1.8051002463643062,1.5441522065181859,1.6343026638438773,3.27822533392606,4.698562186762669,
3,4.900995010000001,0.0,4.72884975014343,4.507222963146323,4.170575910389582,4.994666821373899,4.378186930026751,2.9361350447533945,4.4443182265322605,5.4580999462266595,0.0,3.4460906942400404,4.001611551394395,3.671753387347484,3.2972383691603957,5.111186299417768,6.016381810403893,5.6216916487123205,3.6501545227298418,3.466225636561973,3.2643654470386303,3.837609446201343,5.660452005156491,6.568318810433324,3.3275140105320733,0.0,0.0,0.0,4.322461717908046,6.098150117415583,2.9803953871920426,2.67788299543623,2.3866254692760958,2.8799463919105275,4.4337292700476105,5.693831747217359,
4,5.851985059900001,0.0,5.659620200729282,5.428986167005517,5.085531074525506,5.953715714222169,5.318890042944035,3.8667418687896618,5.365578538664208,6.371301214272566,0.0,4.397668803123487,4.932224042947121,4.592285225043932,4.21018188354376,6.01850036740469,6.922658838724994,6.52837857401232,4.57084307778401,4.37790029290392,4.167277217707562,4.739597484048057,6.562229513423851,7.470400114679619,4.238955491690287,0.0,0.0,0.0,5.22892634632873,6.997937460736946,3.8774223092989066,3.561139302061108,3.2529741701490646,4.041742967475992,5.426117649817407,6.603241459210103,
5,6.793465209301002,0.0,6.580191229383337,6.339739904418134,5.988009157055213,6.897573607920419,6.2498020050280285,4.787286870271724,6.2762116740414875,7.273177780242254,0.0,5.333616720491423,5.852769605513313,5.502747056720932,5.111363140829295,6.91172497792774,7.813316051912261,7.415743979796444,5.481319121264649,5.279388831654463,5.059861350165483,5.624673178014114,7.444558569091191,8.349850141692094,5.140517931396278,0.0,0.0,0.0,6.106549903619725,7.870425561291449,4.767707801190494,4.441130160350971,4.121463972687484,5.057750286215633,6.331501323484678,7.473916580029612,
6,7.725530557207991,0.0,7.490584635917949,7.240221882428394,6.87988154398022,7.826846357511136,7.171291999963405,5.6983766227432895,7.176726917542585,8.164796295963988,0.0,6.254918425806123,6.763859413532207,6.403775435502886,6.00220225962336,7.794254979245506,8.693936210059665,8.29146956654958,6.3822867428564996,6.171404362790925,5.942896552699509,6.498408000619721,8.315575034456124,9.21672098914594,6.032593650758812,0.0,0.0,0.0,6.969655998315457,8.728811097804671,5.649489129593585,5.313739162387612,4.98453128320311,5.975983604870561,7.196156506241667,8.325555625002158,
7,8.648275251635912,0.0,8.390892876963305,8.130683958215785,7.761718240614986,8.742130210363307,8.083531192943608,6.60026975857771,8.067328697954567,9.04648206930484,0.0,7.162240974917351,7.665752554865812,7.295671761469218,6.883227076110774,8.666952964220307,9.564481308913473,9.156586431101738,7.274091442912819,7.054320959088707,6.816808438850474,7.362332711519837,9.176395513025383,10.072934987147539,6.915533965637197,0.0,0.0,0.0,7.821853488831998,9.576280303897882,6.522462501690799,6.1779106554918615,5.839842433223771,6.8426007067077705,8.040623044514003,9.164665688969224,
8,9.561792499119553,0.0,9.281223265237669,9.011268262792775,8.633744675773647,9.643978740335298,8.986635953503297,7.493113885659259,8.948148825609682,9.918392922728415,0.0,8.05615487537919,8.55859668249178,8.178604622163538,7.754644070934869,9.529960607405894,10.425037353471728,10.011409480339756,8.156921400331642,7.928341381606632,7.681820172701202,8.216692153952401,10.027302670918504,10.918959836577626,7.789557474258825,0.0,0.0,0.0,8.664038960847712,10.413607797779294,7.386666462174073,7.033466147829255,6.686793990859078,7.683008391183229,8.872176764194437,9.993224778704404,
9,10.466174574128358,0.0,10.161685487343247,9.88209136334245,9.496097805570406,10.53289874039022,9.880705496786753,8.377018885729566,9.819300675013194,10.78064802594364,0.0,8.937174467714133,9.442501682615987,9.052691999098146,8.616568742654351,10.383392240063847,11.275714954269565,10.856123539906381,9.030902348043751,8.793596964340423,8.538069298377817,9.061618479090903,10.86844349703268,11.755002773633274,8.6548070395539,0.0,0.0,0.0,9.496494278753957,11.241062302294345,8.24220030371702,7.880448937814073,7.525300768938844,8.507999658696274,9.69313245798578,10.811870709849453,
